intercept,slope,std_error,variable,lineage,kind
1.1489373675921615,0.09421781789820245,0.10789598180065288,div_then_fold,3.0,Trace
1.4943205528411863,-0.14172672864231373,0.17359138233117183,div_and_fold,3.0,Trace
0.9316091564877558,0.14165424617645647,0.11121377147322734,fold_then_div,3.0,Trace
1.4523584830376228,-0.052718063607568734,0.16116199598543515,fold_growth,3.0,Trace
1.7518606618783574,0.1541298855393872,0.15924580717544132,division_ratio,3.0,Trace
1.5496123400683361,-0.0024106467654738412,0.17595582918483296,added_length,3.0,Trace
1.0469574120179457,0.2974770839272628,0.08334664918090225,generationtime,3.0,Trace
1.2899739431722956,0.35882682307284874,0.17036259432288312,length_birth,3.0,Trace
1.7052427807681108,0.21734142653045924,0.20023767397861403,length_final,3.0,Trace
1.431427531835825,0.706259621647879,0.0959142777691849,growth_rate,3.0,Trace
0.9958528944075077,0.2584294361105614,0.09022604434731772,div_then_fold,4.0,Trace
0.981390471933069,0.4488947218213412,0.08321129405800189,div_and_fold,4.0,Trace
0.8408513480416575,0.1192595006273621,0.08467220163264713,fold_then_div,4.0,Trace
0.9923091355054934,0.9882366727605241,0.029953495909486143,fold_growth,4.0,Trace
0.9955838832172956,1.4002259055697257,0.02465646612315009,division_ratio,4.0,Trace
0.9589720482959359,0.9204470320181605,0.05998041473320141,added_length,4.0,Trace
1.0565959795758895,0.46717931676258273,0.06538111540009493,generationtime,4.0,Trace
0.9340025452954651,1.3281180491431879,0.07981489472580912,length_birth,4.0,Trace
0.9895030234913673,1.20394856591235,0.03670142716508681,length_final,4.0,Trace
1.2861511450397074,1.2152981055073677,0.09159214396224158,growth_rate,4.0,Trace
1.4426170185595544,0.1462030586701926,0.1515413705140557,div_then_fold,5.0,Trace
1.2762862732962281,0.10774870480961912,0.11957001373156223,div_and_fold,5.0,Trace
1.1779131482741254,0.38320748275475447,0.07127150817036848,fold_then_div,5.0,Trace
1.1815199604983821,0.33816183678401085,0.061362934564085085,fold_growth,5.0,Trace
1.2205968150383244,0.8688138345383951,0.07311823610892218,division_ratio,5.0,Trace
1.4476942186797233,0.4863305886291337,0.12550229860605688,added_length,5.0,Trace
0.9572803458700726,0.4216274960485183,0.07336320145538058,generationtime,5.0,Trace
1.6355158718405598,0.4918254460094013,0.10197340083228855,length_birth,5.0,Trace
1.7889832452704448,0.5643061527710967,0.1545195630225471,length_final,5.0,Trace
0.8543004259495095,0.9724766577771851,0.03513968327746984,growth_rate,5.0,Trace
0.8609725971177131,0.7764729479603797,0.04019724924463657,div_then_fold,6.0,Trace
1.019816333812019,0.6126773990028583,0.034937769464644164,div_and_fold,6.0,Trace
1.1916827889262418,0.3370155806980559,0.08922382232127675,fold_then_div,6.0,Trace
0.9632562472231787,0.7099362395047627,0.06864064968045153,fold_growth,6.0,Trace
0.6635897276634314,1.0067218955335366,0.025269981578187183,division_ratio,6.0,Trace
1.0961234690320574,0.8130230373577305,0.07734793504127413,added_length,6.0,Trace
1.1660924940763726,0.5336947612659935,0.11072225168851266,generationtime,6.0,Trace
1.5852262631098006,0.7494686507550513,0.18009985152086752,length_birth,6.0,Trace
1.4682051268484835,0.8844628458222028,0.13635905226236356,length_final,6.0,Trace
1.1362663890169233,0.9413358681696739,0.051746047106009684,growth_rate,6.0,Trace
1.104425766694092,0.07050827207787758,0.11475966724210326,div_then_fold,9.0,Trace
1.0601340226781086,0.15839261375559607,0.07813536961639518,div_and_fold,9.0,Trace
0.9906374156607298,0.5323278703586398,0.0704849883835838,fold_then_div,9.0,Trace
1.1040740922996553,-0.08113747715584352,0.11088753822635053,fold_growth,9.0,Trace
0.9370523070974766,1.1442038947592603,0.024619976272502474,division_ratio,9.0,Trace
0.9969289866126527,0.9120719707766695,0.02742997852500885,added_length,9.0,Trace
1.0479873743102848,0.8864367564021494,0.06839576926619684,generationtime,9.0,Trace
0.914375780419736,1.489085030117343,0.01608311055578496,length_birth,9.0,Trace
0.9800035994017474,1.4340640768481578,0.03536151059323378,length_final,9.0,Trace
0.9225552010896375,1.0985118785720724,0.053722671352666534,growth_rate,9.0,Trace
1.203685893419858,0.03156931675753634,0.20227944856425942,div_then_fold,10.0,Trace
1.1878604193838538,-0.03715581737621943,0.19273078293068308,div_and_fold,10.0,Trace
1.0848806035036769,-0.028679142216003525,0.10082491470052038,fold_then_div,10.0,Trace
1.0659164190481554,0.14119530766701532,0.0833120691805079,fold_growth,10.0,Trace
1.062122995493061,0.7673135288474705,0.07982360475809773,division_ratio,10.0,Trace
1.0273490629947426,0.6492897172487846,0.03450558921278204,added_length,10.0,Trace
1.0585057067784944,0.4227609544959164,0.07820877029968161,generationtime,10.0,Trace
0.9729363293642415,1.3033538326764458,0.038669577228173026,length_birth,10.0,Trace
1.0433778037664623,1.2793346215145824,0.046473921549094376,length_final,10.0,Trace
0.9255832563623358,1.3271630919583517,0.04726381133953613,growth_rate,10.0,Trace
1.2439028383320274,0.08548472869244818,0.08793847558556435,div_then_fold,11.0,Trace
1.1754203562927579,0.15318951514911888,0.07980016264709301,div_and_fold,11.0,Trace
0.9831039572610281,0.2095754171535174,0.1010616157099118,fold_then_div,11.0,Trace
0.9231932540876429,0.2836134030730479,0.07234533812205769,fold_growth,11.0,Trace
1.5861236242786643,0.7022638359319657,0.1951560931553971,division_ratio,11.0,Trace
0.8164400730474353,1.0315198877705587,0.02814662653391052,added_length,11.0,Trace
0.7504876020696755,0.7640771710190972,0.040431995150683714,generationtime,11.0,Trace
1.019107821833259,1.3868313282137739,0.013509435903863911,length_birth,11.0,Trace
0.9297683350580488,1.3965318843077268,0.016730881693453714,length_final,11.0,Trace
1.2011109806353693,0.7457916430298313,0.07855604407111678,growth_rate,11.0,Trace
0.87344010435746,0.2457174672723841,0.07549024641584087,div_then_fold,12.0,Trace
0.9837348025019744,0.09526501587815832,0.08791128518627411,div_and_fold,12.0,Trace
1.0778102312860216,0.051238547291481994,0.14806187590070555,fold_then_div,12.0,Trace
0.8597034650466004,0.4740783016112507,0.06379600611438398,fold_growth,12.0,Trace
0.9412548693268169,0.8313774617601379,0.03617121054488012,division_ratio,12.0,Trace
1.0008708230052659,0.4587036693629927,0.046666949602811404,added_length,12.0,Trace
0.9242717794373055,0.5691394431801657,0.04911395008125191,generationtime,12.0,Trace
1.2674275068732619,0.6523359670099539,0.15231724692498821,length_birth,12.0,Trace
1.349592825887194,0.5944793215676002,0.15001260519440165,length_final,12.0,Trace
1.0627602390842923,0.9017186870405145,0.07596286221987969,growth_rate,12.0,Trace
0.9644289783322599,0.09646527385797031,0.0521035729595179,div_then_fold,13.0,Trace
0.9447577865703757,0.42873819287930537,0.06730270779539047,div_and_fold,13.0,Trace
0.9254501852014294,0.48824350072568506,0.04985999588007266,fold_then_div,13.0,Trace
0.9044248170281042,0.7463897443816149,0.036217219926423884,fold_growth,13.0,Trace
1.2412745666549656,0.851695633274617,0.13302333721628717,division_ratio,13.0,Trace
0.9073030985818108,0.7126362178193794,0.03813826220040511,added_length,13.0,Trace
0.9291343814383379,0.9808962597163174,0.02345664161584784,generationtime,13.0,Trace
1.1224463200281705,1.4101062476317645,0.07085370764607819,length_birth,13.0,Trace
1.044252849236767,1.290950564851095,0.04927763441769228,length_final,13.0,Trace
1.2527448204252543,1.1465933263356896,0.08962865189424456,growth_rate,13.0,Trace
1.1674750831264251,0.08477613153124464,0.19130995450028285,div_then_fold,14.0,Trace
1.1407305439471227,0.1653885556439283,0.12456936021752335,div_and_fold,14.0,Trace
1.1281861973558625,0.4132934238923147,0.06170744633420924,fold_then_div,14.0,Trace
1.1280671642660434,0.7754846049365545,0.06022754237044257,fold_growth,14.0,Trace
1.237125753605347,1.4314447376444017,0.08860659605095667,division_ratio,14.0,Trace
1.0866441884109035,0.4801638204862775,0.09416088274150503,added_length,14.0,Trace
1.0151259112091573,0.565618696126051,0.09347006856900819,generationtime,14.0,Trace
1.1762684312176468,1.4663363104805776,0.05621192932618456,length_birth,14.0,Trace
1.0772346150814105,1.3520617037770875,0.026589489499502898,length_final,14.0,Trace
1.0529603512863763,1.1356422053607858,0.08233709196304284,growth_rate,14.0,Trace
1.0878774278205046,-0.04241024044840181,0.04987960605839826,div_then_fold,15.0,Trace
1.4243638211861798,0.007640135309075586,0.08730278289368905,div_and_fold,15.0,Trace
1.032167412609754,0.11582903852022258,0.05889096041173816,fold_then_div,15.0,Trace
1.1513287560234253,0.29609771476157226,0.06234484828081016,fold_growth,15.0,Trace
1.1935786954144925,0.7262930917237911,0.06915332258752588,division_ratio,15.0,Trace
1.5909359759663382,0.14100775078095917,0.08707081957578851,added_length,15.0,Trace
1.2634259612354923,0.20189961774009396,0.06741942303160767,generationtime,15.0,Trace
2.100321171281069,0.7354378527216889,0.1488121922420766,length_birth,15.0,Trace
2.3889901632888884,0.6165888437281082,0.15025012086313116,length_final,15.0,Trace
1.9884262978253213,0.8892641795008248,0.13650793696848246,growth_rate,15.0,Trace
0.6233240534586931,0.8860332940401373,0.08745233207313007,div_then_fold,16.0,Trace
0.718385747301466,0.8746557678542651,0.07840437796739498,div_and_fold,16.0,Trace
1.1457078692310672,0.4138368294381451,0.041457637153894125,fold_then_div,16.0,Trace
0.806165197793074,0.7588920517849386,0.07172030633406126,fold_growth,16.0,Trace
1.3710875361114239,0.5312343699942844,0.10243522234913112,division_ratio,16.0,Trace
0.7402327319030678,0.7265567367864972,0.05980401310128137,added_length,16.0,Trace
0.7490374936128861,0.6620981326865761,0.06417150859115534,generationtime,16.0,Trace
1.5020045846803838,0.9094523121614444,0.09512722356547064,length_birth,16.0,Trace
0.8675831714414232,0.670731859354553,0.0282560576248463,length_final,16.0,Trace
0.9982695177681457,0.6576122805177894,0.029814014187306635,growth_rate,16.0,Trace
1.0385260812223158,0.23642988457637015,0.032516597403937336,div_then_fold,21.0,Trace
1.261764731442718,0.21937112789157867,0.1605932344202085,div_and_fold,21.0,Trace
1.1593418174242467,0.361508739846314,0.1861783766520655,fold_then_div,21.0,Trace
1.1202312126983622,0.4410009409239672,0.12372264960632308,fold_growth,21.0,Trace
0.763055412340311,0.8210086956108812,0.09587033577691512,division_ratio,21.0,Trace
1.3203821997079674,0.2709574504215636,0.18755382725050126,added_length,21.0,Trace
1.2058877552579297,0.10444174869191304,0.18176195941244605,generationtime,21.0,Trace
1.2506695328921231,0.9767428373793171,0.12979555881370453,length_birth,21.0,Trace
1.3660910418676948,0.7364297592528306,0.17216174921452387,length_final,21.0,Trace
0.9355545613278369,1.327709285072879,0.03862102452106491,growth_rate,21.0,Trace
0.9235340315340712,0.1837611799715237,0.0768117008103654,div_then_fold,22.0,Trace
0.7342421106395427,0.5260623976730221,0.04484734236300969,div_and_fold,22.0,Trace
0.4316382049038882,0.44242488251624906,0.05074055371884767,fold_then_div,22.0,Trace
0.5607788907410168,0.41379401994092885,0.0710378222523049,fold_growth,22.0,Trace
1.246911942488365,0.7463755428620298,0.1108546358319497,division_ratio,22.0,Trace
0.36291456931421356,0.8250957570796427,0.05597552109169476,added_length,22.0,Trace
0.9658128369349207,0.23700010240983413,0.1643250495670972,generationtime,22.0,Trace
1.1188667234491632,0.9108040303199203,0.08147991250367151,length_birth,22.0,Trace
0.6149747718979452,1.2135567159386014,0.0712264018816984,length_final,22.0,Trace
1.2799558204376187,1.0105984437767928,0.13436029336963193,growth_rate,22.0,Trace
0.9945280925537542,0.4002013037281426,0.19846713952134262,div_then_fold,23.0,Trace
0.9296919467104335,0.399400992511908,0.08266864516203284,div_and_fold,23.0,Trace
0.8973276980781173,0.6867066214719055,0.15679155081695167,fold_then_div,23.0,Trace
0.8341774941730513,0.36583049206074586,0.28525949351940055,fold_growth,23.0,Trace
1.0888823184725662,0.7711713680391316,0.1466716983913511,division_ratio,23.0,Trace
0.827237516423129,0.7913032591817937,0.16422248983090548,added_length,23.0,Trace
0.9449331678509689,1.0018796090479847,0.17066322971783857,generationtime,23.0,Trace
0.9872677211909608,1.4324594781761117,0.02988549133591826,length_birth,23.0,Trace
0.8891806488551482,1.4222789206038902,0.012328443474332538,length_final,23.0,Trace
0.85149475866002,1.5168229897864662,0.05052759765635521,growth_rate,23.0,Trace
1.2485136760241233,0.5296226807240328,0.32152943733180994,div_then_fold,24.0,Trace
1.204638142404452,0.681551439812541,0.242170579167675,div_and_fold,24.0,Trace
1.2205862669828438,0.5024266186979931,0.23901729480005168,fold_then_div,24.0,Trace
1.1986261520710524,0.8230510679936462,0.21804497113806928,fold_growth,24.0,Trace
0.930845088274243,1.1261394786339902,0.08071982775657069,division_ratio,24.0,Trace
1.252483075475703,0.7230155686216306,0.276381662079283,added_length,24.0,Trace
1.0437014620123548,0.6877425291470407,0.0463979050250515,generationtime,24.0,Trace
1.1672172224534092,1.0735641576667947,0.17592525759546537,length_birth,24.0,Trace
1.2763131848080382,0.8107761271911272,0.2999772110590293,length_final,24.0,Trace
1.0617833355425026,1.1706900904043411,0.06635636647937429,growth_rate,24.0,Trace
0.8611384079171593,0.1683040547038109,0.09825176168013448,div_then_fold,25.0,Trace
