div_then_fold,div_and_fold,fold_then_div,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,dataset,trap_ID,trace,lineage_ID,generation
,,-0.005423073050558225,0.008225650312370658,,0.12951300825022916,-0.044999999999999984,0.0798493624081118,0.20936237065834273,0.14382474941486523,SL,1,A,1.0,0.0
,-0.007049769224109603,-0.04720819862182435,-0.0059789338927863644,-0.007728948950382675,0.05003051889001853,-0.09499999999999986,0.0771654501434833,0.1271959690335036,0.29712180590470205,SL,1,A,1.0,1.0
0.004801694297653425,-0.002121348611979601,-0.058804665000530276,0.02329162748889635,-0.021964364586620988,0.09115971565864323,-0.04499999999999982,-0.040924291977618044,0.05023542368102696,0.17730469869603294,SL,1,A,1.0,2.0
-0.16512257607750314,-0.08910508615402052,-0.2005328485631418,-0.13156470857588087,-0.041946595415154775,-0.7715338521691923,-0.09500000000000008,-0.1846244364039049,-0.9561582885730955,-0.016842630803033387,SL,1,A,1.0,3.0
0.022236619047653505,0.02231298027578138,0.14859085474490108,0.11031643654018253,-0.04548060238594753,-0.17874461597820313,0.1050000000000001,-0.6748573120332515,-0.8536019280114528,-0.06364097421090786,SL,1,A,1.0,4.0
0.09439821557001804,0.108147230026577,0.1371356092131133,0.1854421667299313,0.013610001452553977,0.5810429164970583,0.1050000000000001,-0.3672517362133738,0.21379118028368627,0.06156857610534017,SL,1,A,1.0,5.0
0.033011237338581356,-0.014024591555077681,-0.023464635746245688,0.009441420456984262,-0.02943718289251762,0.020073151717312054,0.0050000000000004485,-0.03911715110794267,-0.01904399939062884,-0.004790523898092314,SL,1,A,1.0,6.0
-0.07107905831193617,-0.01585510162420406,-0.026355581614391554,-0.010648901899820373,-0.01747578329475702,-0.13099424388058534,0.0050000000000000044,-0.08941754807360436,-0.22041179195418792,-0.044971168611700474,SL,1,A,1.0,7.0
-0.011553223455993522,0.008568164348711271,0.09927043785044143,0.02647409161517411,-0.008892502173080241,0.0016853777890863952,0.05499999999999983,-0.1462646816007105,-0.14457930381162232,-0.09762683658400761,SL,1,A,1.0,8.0
-0.10455324269888966,-0.02379400295323808,-0.06117202071305716,-0.08849977941813192,0.03521164015306,-0.3440230183311508,-0.04499999999999982,0.11703749522037388,-0.22698552311077513,-0.071120649986252,SL,1,A,1.0,9.0
0.06452653172261114,0.00913131069810258,0.03637160582421117,-0.0008997646231854173,0.012566219621465091,-0.03634304327480198,0.055000000000000715,-0.04188116035759837,-0.07822420363239857,-0.1473974842901178,SL,1,A,1.0,10.0
0.12249754373924193,0.0633645511388845,0.2432142751779487,0.09378118357691889,0.01828631630610489,0.6009003806340139,0.15499999999999947,0.06601240990579305,0.6669127905398087,-0.18931077972331734,SL,1,A,1.0,11.0
-0.21771778771272343,-0.11356544223123621,-0.238045724682863,-0.2745166527435552,0.0664264721029586,-0.8888420326081401,-0.19500000000000017,0.7472928387773492,-0.14154919383078912,-0.043415526093967705,SL,1,A,1.0,12.0
0.11236445135920636,-0.004453486787097005,-0.002692766905153743,-0.012597422826326254,0.0012969239419851064,-0.1081353770474549,0.0050000000000000044,-0.054418015291680444,-0.16255339233913357,-0.048868210464712236,SL,1,A,1.0,13.0
0.12878439566565225,0.06677380610807254,0.0833243049762804,0.12095389648386479,0.0043364408922494935,0.6237969574944864,0.10499999999999965,-0.049789874094105624,0.5740070834003825,-0.04591187430476973,SL,1,A,1.0,14.0
-0.05105676336939147,-0.04131229719487983,-0.01927659237379864,-0.05691216609221195,-0.021521418849496987,-0.12822945985069323,0.0050000000000000044,0.1815009528925846,0.05327149304189316,-0.13749769699648362,SL,1,A,1.0,15.0
-0.0031809719966420236,0.03674517916515324,-0.03129370833557921,0.0430107441412394,0.018853244272546865,0.38433525717454176,0.055000000000000715,0.13901021286741644,0.52334547004196,-0.06756019562752735,SL,1,A,1.0,16.0
-0.0008517513646790764,-0.04009003229967184,0.05900267014940419,-0.033472078179931586,-0.0376989748095628,-0.10813958299907567,-0.09499999999999964,0.06321549785646985,-0.04492408514260404,0.22838894518683817,SL,1,A,1.0,17.0
-0.18638108185016522,-0.03668073055678839,-0.09263994232915718,-0.12456583883239825,0.0478665136521198,-0.4340650425276169,-0.09500000000000142,0.2375896912440134,-0.19647535128360172,0.0006545435556777335,SL,1,A,1.0,18.0
0.2288757680973068,0.07300866743102113,,0.11871902973866721,0.01369260096247471,0.6465129845615261,0.055000000000000715,-0.02012770416181464,0.6263852803997132,0.07009123273143225,SL,1,A,1.0,19.0
,,0.00527872798238993,0.009599062266124836,,0.10210591455658946,-0.04499999999999993,0.04598702172962055,0.14809293628621045,0.1495487407712781,SL,1,B,2.0,0.0
,-0.006064518898180882,-0.015098738579801041,-0.013082600614300777,-3.131407631051797e-05,-0.01775606057498491,-0.0949999999999998,0.057332266436685764,0.0395762058617013,0.2789508629831723,SL,1,B,2.0,1.0
0.03624729804032789,0.0207812037021336,0.0022815407059147974,0.03766140815163321,0.0010860305743928267,0.22891689109101154,0.00500000000000006,0.00795548581469907,0.23687237690571106,0.056788409011928165,SL,1,B,2.0,2.0
-0.062131584708501886,-0.041912218688463454,-0.12863798366818435,-0.06465512463080769,-0.015737043017293117,-0.3423502970537813,-0.044999999999999984,0.010365899392549505,-0.33198439766123133,-0.015460563444127162,SL,1,B,2.0,3.0
-0.01960499879306221,-0.01566105110299104,0.0002965876006892909,0.01309545095330622,-0.034246870900304094,-0.2787605700760265,0.00500000000000006,-0.37147329989222966,-0.6502338699682557,0.007656494615274179,SL,1,B,2.0,4.0
0.07920438211991065,0.07285022973123245,0.1369633620576175,0.14736038261105877,-0.004364724233744899,0.4370211400872588,0.10500000000000015,-0.3744426986206135,0.0625784414666457,0.006938382520250919,SL,1,B,2.0,5.0
-0.0933658970974448,-0.04879088826696276,-0.0943094732069315,-0.08802342131431629,-0.007424183882002167,-0.495662315971908,-0.045000000000000207,-0.028879298219213645,-0.5245416141911212,-0.06739011162970132,SL,1,B,2.0,6.0
0.12222677638674506,0.06575612771035882,0.1574251546305715,0.13215366226850367,-0.0035429782334764903,0.43319970488521076,0.05499999999999988,-0.30620511127197814,0.12699459361323306,0.10167524344766421,SL,1,B,2.0,7.0
