,lineage_ID,max_gen,generation,div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
0,1,17,0,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
1,1,17,1,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
2,1,17,2,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
3,1,17,3,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
4,1,17,4,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
5,1,17,5,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
6,1,17,6,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
7,1,17,7,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
8,1,17,8,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
9,1,17,9,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
10,1,17,10,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
11,1,17,11,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
12,1,17,12,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
13,1,17,13,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
14,1,17,14,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
15,1,17,15,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
16,1,17,16,0.36090863328336564,0.6255649603973262,0.5486607164141453,2.350539576519547,0.5500000000000002,3.041996445148829,5.523614124883541,1.1456328469330754
17,2,16,0,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
18,2,16,1,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
19,2,16,2,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
20,2,16,3,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
21,2,16,4,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
22,2,16,5,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
23,2,16,6,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
24,2,16,7,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
25,2,16,8,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
26,2,16,9,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
27,2,16,10,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
28,2,16,11,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
29,2,16,12,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
30,2,16,13,0.35983974099144156,0.6684117394935651,0.5340425428553279,2.464085481397274,0.60625,2.9210110289251467,5.3850965103224215,1.1392500547406805
